9 67 84 57 18 97 97 40 56 71 90 1 94 26 71 91 9 14 90 35 41 51 93 61 38 55 85 7 28 47 89 41 51 32 83 77 59 64 6 78 38 80 62 40 13 10 81 93 99 8 27 36 60 66 93 45 14 67 63 16 59 58 21 0 27 0 44 85 18 13 4 36 95 91 43 6 93 67 96 23 83 5 19 57 66 95 25 94 5 72 78 37 85 39 52 51 9 32 75
58 85 68 55 76 94 61 80 62 38 77 29 18 46 17 29 13 38 82 21 79 19 75 12 55 76 41 5 0 94 4 6 37 27 46 33 32 20 89 59 70 50 38 56 85 10 19 24 62 59 79 58 29 5 69 6 64 11 40 45 45 71 5 29 8 3 53 42 4 90 21 45 82 42 74 37 40 57 10 13 38 57 17 77 2 32 92 38 27 49 67 0 28 63 15 5 74 11 12
12 65 81 19 48 7 81 19 69 83 4 70 98 87 39 67 12 92 25 84 12 75 40 88 7 76 25 86 74 95 88 13 55 86 1 83 75 39 71 35 58 88 29 64 6 72 48 18 21 68 19 73 62 98 84 61 75 48 39 46 21 19 86 53 64 24 91 29 32 71 8 33 88 68 98 69 4 21 33 76 77 82 10 40 44 93 29 58 86 91 92 34 22 22 28 77 33 7 1
0 32 95 67 37 93 73 13 84 11 34 12 36 38 86 26 91 77 94 28 6 12 86 76 23 64 10 17 12 11 20 72 34 49 30 61 18 1 97 81 11 17 99 29 25 56 16 25 0 14 44 85 41 70 38 24 0 25 93 80 42 51 30 57 42 58 11 89 62 74 22 49 52 35 97 15 63 35 61 47 35 52 65 14 94 65 17 38 30 70 51 95 31 76 0 54 88 35 73
27 7 28 86 17 98 92 4 64 36 82 3 98 77 43 74 97 56 16 38 29 63 64 67 43 60 3 83 79 76 87 98 71 74 48 85 52 1 58 74 24 57 22 19 13 75 36 8 42 32 85 81 59 3 88 72 17 85 34 17 2 74 70 92 70 55 35 90 19 21 72 81 11 72 45 90 5 51 24 40 75 81 91 19 56 28 47 42 71 22 66 73 50 60 80 18 8 43 53
8 51 94 31 55 91 48 91 88 29 49 73 47 80 25 90 90 99 54 94 44 61 51 48 43 84 23 3 65 34 69 74 83 87 89 79 92 22 18 12 44 98 3 92 72 39 9 44 87 89 14 80 65 37 18 28 29 67 49 1 76 59 14 15 25 10 87 56 42 63 98 35 26 12 8 53 22 85 52 95 96 23 35 29 42 35 49 53 6 35 11 74 65 43 21 7 95 78 88
60 52 79 98 26 3 80 11 92 74 63 44 53 78 46 4 74 27 64 36 31 36 25 42 44 53 93 60 8 19 13 76 28 1 78 19 87 12 53 20 65 32 13 63 75 74 1 7 35 97 70 91 68 99 79 64 2 93 80 99 50 80 91 98 42 60 71 83 18 46 82 7 47 22 72 53 41 42 57 62 13 87 72 2 51 82 7 51 10 65 81 82 44 18 36 44 42 90 29
60 57 98 57 6 92 57 21 99 31 96 95 68 64 14 57 17 93 65 83 93 80 55 77 35 20 64 6 81 0 6 43 73 71 0 75 22 91 5 82 53 59 18 0 92 5 4 99 30 64 23 71 77 84 49 6 84 92 23 19 2 59 8 1 69 72 27 48 40 0 14 38 92 63 80 97 47 67 62 4 57 11 7 78 87 68 87 30 56 5 22 8 85 71 29 56 57 10 76
54 1 40 94 11 88 14 62 1 61 11 53 75 5 18 32 49 86 37 72 99 48 0 96 78 8 29 65 56 25 9 73 39 60 26 1 97 55 51 60 34 56 82 83 42 41 30 47 30 65 80 22 17 79 55 78 93 95 39 82 54 99 92 52 32 68 15 89 58 44 41 24 38 41 17 92 67 24 28 3 42 93 89 60 83 18 60 57 70 92 40 41 15 93 44 44 2 25 99
96 95 47 34 47 21 90 62 16 19 7 17 5 91 30 92 96 68 92 51 78 54 28 2 30 19 91 87 48 98 52 16 49 63 41 79 41 98 28 65 83 43 21 63 39 43 4 25 78 91 43 25 86 70 14 37 19 20 60 84 92 84 8 68 68 79 22 68 32 40 66 9 84 71 34 93 43 99 82 35 7 47 72 7 32 46 33 59 46 93 57 85 71 5 87 69 37 63 88
70 27 65 2 69 69 96 71 63 37 45 21 97 9 33 29 1 19 51 80 93 75 80 58 83 41 19 13 79 39 29 94 15 24 92 14 25 66 82 4 73 4 68 13 16 64 62 38 90 29 1 19 93 90 76 56 22 77 13 9 43 48 18 9 97 63 85 42 17 21 29 85 1 24 41 73 60 8 0 54 8 18 67 42 35 74 90 81 36 9 97 17 36 18 29 50 26 25 6
68 83 38 31 83 18 32 51 96 9 45 87 75 30 24 45 25 74 58 97 29 61 16 11 14 53 78 14 83 35 88 34 47 5 14 97 28 32 18 61 96 47 20 70 59 74 73 26 96 45 39 1 96 47 35 70 59 1 50 96 60 95 0 23 18 29 93 12 90 60 16 2 91 60 33 96 90 44 75 18 9 24 62 69 90 44 36 28 36 62 92 12 1 32 56 25 58 61 41
74 35 3 5 60 30 71 90 58 55 15 12 94 34 19 14 35 33 73 73 2 72 55 52 20 82 17 40 34 51 4 85 48 44 97 28 17 10 5 61 70 66 39 82 85 15 64 22 90 39 96 91 75 64 14 3 76 69 95 30 46 56 85 42 81 41 83 0 54 28 92 46 80 7 25 20 55 77 44 7 26 69 37 1 8 98 51 20 50 75 95 95 29 17 9 38 36 50 56
45 0 33 47 48 91 85 83 49 91 20 57 71 89 72 71 5 25 98 77 99 22 23 6 17 58 48 1 84 66 72 2 52 39 9 5 20 73 93 85 47 97 61 37 6 95 96 18 82 78 1 16 61 72 89 65 77 21 40 9 5 30 89 47 0 31 47 65 94 0 71 91 85 46 11 12 71 71 67 67 25 0 74 80 43 85 18 55 70 94 3 96 19 91 56 11 45 95 11
47 41 61 9 35 5 0 30 33 8 98 24 0 50 71 10 71 88 63 46 28 92 56 62 71 63 65 44 49 69 9 82 64 54 43 12 52 68 7 73 89 65 42 98 30 26 72 68 31 70 89 30 33 16 8 92 59 3 44 68 16 17 77 12 59 22 49 39 34 37 4 45 33 9 33 20 17 13 45 46 93 82 43 65 10 98 13 82 8 89 21 9 30 77 34 25 53 81 32
56 97 23 18 72 10 54 9 39 46 46 55 4 53 80 2 69 58 86 19 20 74 75 27 64 64 68 41 75 12 46 11 62 58 93 67 36 83 28 39 34 64 38 10 11 31 8 96 95 65 59 51 11 16 68 87 7 79 49 67 49 1 51 13 0 92 95 65 79 17 14 34 59 15 79 8 74 1 53 14 61 31 26 5 63 97 83 15 6 59 49 10 8 46 88 68 58 51 52
39 24 21 68 93 44 45 51 41 30 22 76 34 63 79 91 1 24 21 85 78 21 88 61 31 57 60 73 41 96 95 2 90 79 6 76 73 99 59 9 78 94 81 18 10 7 20 10 58 72 7 84 59 87 33 29 22 59 51 0 53 57 23 93 57 35 45 66 19 17 63 67 66 55 51 91 0 61 3 64 49 8 85 24 83 56 7 24 9 20 61 56 29 78 33 91 22 73 42
36 43 79 37 6 7 29 40 36 22 15 62 13 17 35 26 84 25 72 25 4 96 96 0 40 34 0 9 70 71 68 75 18 27 69 66 66 97 47 96 36 43 27 27 22 85 21 41 53 77 81 67 71 21 31 42 77 54 79 12 72 92 25 11 56 7 66 57 10 60 86 24 69 64 73 56 94 95 71 28 56 88 86 89 68 8 13 4 96 47 14 55 65 25 29 40 51 63 55
3 53 84 32 8 52 1 18 57 96 90 32 92 23 8 29 10 15 83 79 36 35 53 31 84 70 8 87 67 90 27 51 14 26 16 34 18 96 20 92 94 96 17 25 95 36 91 59 31 89 47 0 64 66 84 57 23 69 84 14 80 35 70 51 25 91 15 6 6 10 65 78 62 65 8 72 75 44 53 45 92 23 36 6 12 33 43 87 36 20 63 4 34 80 33 47 66 76 78
47 85 13 19 15 90 96 37 44 50 52 72 95 62 88 18 33 90 97 59 79 6 90 90 26 87 13 33 70 33 6 89 28 12 98 76 38 92 15 89 35 79 94 71 9 6 86 88 1 14 16 72 99 21 4 73 8 65 48 3 66 32 67 56 39 40 16 97 31 50 49 17 1 76 89 83 52 86 76 42 56 39 28 21 5 90 16 91 57 8 29 49 0 67 28 0 61 36 77
96 54 62 44 95 80 16 46 65 13 54 0 12 12 39 84 24 82 10 40 53 40 6 13 33 11 37 4 91 43 90 85 78 38 14 22 92 6 7 11 80 83 56 89 96 20 2 70 17 46 88 91 13 28 42 36 80 41 42 3 51 85 62 9 70 79 48 63 90 30 94 52 13 4 85 30 65 6 16 68 72 31 27 64 65 91 41 21 40 86 20 84 47 84 89 84 59 57 64
12 37 79 59 33 75 8 41 12 90 29 30 11 37 2 27 90 92 5 35 15 57 54 72 64 94 21 32 98 75 35 22 37 49 86 20 53 23 15 71 64 6 79 94 71 28 29 64 76 48 73 73 86 86 72 23 46 58 18 66 21 70 7 50 46 49 82 74 45 43 24 76 37 97 56 5 73 2 71 37 8 48 58 72 21 84 63 79 65 8 3 2 11 16 68 46 34 52 46
20 24 0 65 86 3 58 94 89 92 92 55 20 76 90 54 58 16 66 43 69 85 24 65 82 2 63 28 74 14 54 19 22 4 5 5 49 56 85 42 49 18 27 17 40 73 70 21 44 3 85 69 66 56 27 60 74 30 25 79 92 99 99 78 21 43 90 30 52 16 90 30 48 7 97 23 33 47 71 86 14 86 59 16 72 59 6 98 31 90 55 56 74 92 46 21 92 11 38
92 59 11 0 37 16 32 76 24 81 94 84 96 18 88 96 30 20 85 37 68 83 75 16 24 61 15 95 41 80 94 26 69 39 96 36 88 89 45 27 69 16 21 18 72 19 88 50 24 97 23 70 72 19 10 75 55 24 27 81 45 44 40 89 47 27 91 9 57 91 29 33 12 13 67 75 6 89 16 93 84 26 11 26 54 84 99 32 9 66 40 56 91 74 8 51 85 45 40
11 18 11 45 95 26 3 60 72 5 45 29 76 23 63 83 13 14 57 44 74 14 81 47 82 94 65 58 6 56 39 93 31 25 46 67 59 10 6 15 4 40 86 8 85 21 15 75 46 41 34 5 68 75 63 0 84 90 56 90 53 56 58 26 57 63 45 66 75 14 56 62 65 16 59 37 20 19 53 33 97 61 50 45 78 44 50 99 30 28 56 20 13 85 91 3 47 2 21
82 47 43 16 51 9 20 39 30 85 6 47 74 48 55 67 76 20 83 84 24 60 40 5 68 70 31 67 9 45 46 71 53 4 58 77 0 49 19 59 29 3 62 40 95 81 56 32 84 29 47 34 40 92 92 98 30 41 60 60 31 45 4 97 20 84 29 24 68 41 47 18 85 63 97 17 73 95 16 65 72 4 1 25 83 63 81 68 4 80 1 23 71 57 58 60 14 14 75
54 56 27 19 66 8 9 64 17 98 27 61 56 83 80 40 88 49 75 38 88 86 29 70 81 36 30 63 56 42 36 23 33 55 76 83 49 48 12 81 1 3 97 41 12 28 89 63 13 3 81 65 80 65 32 60 6 76 65 29 11 51 27 77 22 84 28 41 42 40 23 87 63 91 16 6 89 85 39 52 27 84 68 12 47 14 60 27 56 16 67 64 21 72 28 86 19 46 92
55 41 57 13 16 20 20 8 4 88 76 96 10 86 90 52 29 62 17 94 66 33 54 94 54 57 0 86 82 48 53 38 74 65 67 38 64 11 59 3 92 80 16 17 85 44 10 61 4 44 94 94 3 73 51 83 16 65 50 92 0 92 43 36 86 77 17 58 95 6 30 46 6 77 33 32 84 33 91 47 88 75 5 88 87 40 36 98 68 42 37 66 97 24 62 91 75 53 32
91 48 49 72 55 56 2 96 13 76 83 84 63 29 56 46 66 40 43 72 63 67 67 51 12 73 13 75 81 85 54 81 87 30 86 24 37 35 28 56 53 87 79 20 16 93 24 55 29 85 16 21 40 71 31 80 92 22 73 68 62 98 0 99 16 29 42 11 84 72 17 29 97 63 52 12 40 52 99 72 27 56 90 38 64 1 19 49 34 7 27 37 93 28 35 29 9 85 90
74 80 53 96 8 80 65 35 19 44 10 1 75 24 25 55 4 20 83 96 54 40 16 48 26 10 30 61 40 84 32 61 75 94 23 98 65 41 78 57 6 43 97 93 32 24 65 57 5 35 46 4 50 22 77 12 92 39 30 46 36 39 68 55 71 85 99 56 29 84 38 9 99 50 96 95 82 59 30 23 53 1 30 89 90 50 87 61 42 60 94 23 88 2 42 50 25 17 55
